"550",0,"RT @CloydRivers: After terrorist attacks, they say don't judge all Muslims based on the actions of a few. Shouldn't gun owners get the sameƒ"
"551",0,"RT @TexasHumor: Texas Tip: Guns don't kill people. Texas fathers with pretty daughters do. #BeRespectfulFellas"
"552",0,"RT @Speak_4_Animals: If you believe in #vaccination over shooting, please sign to save our #badgers from an unnecessary cull this June! httƒ"
"553",0,"Morning Joe Host Blasts GOP For Putting ïRapistsÍ Rights Over ParentsÍ RightsÍ In Gun Debate: F... http://t.co/OBLuCbTsu9 #thinkprogress"
"554",0,"Construction foreman accused of shooting worker http://t.co/puM6XHEE via @statesman"
"555",0,"After Shooting, Hashtag Fuels a Campaign - New York Times: New York TimesAfter Shooting, Hashtag Fuels a Campa... http://t.co/4bCIpnIlzE"
"556",0,"Why the FUCK is it still legal to own guns in America?!. After today, anyone who has killed innocent people can #BurnInFuckingHell"
"557",0,"CNN just gave the gunman's name from the CT shooting. If my child would have been a victim, I would probably find myself in jail tonight"
"558",0,"Gunmen Kill Polytechnic Worker In Bayelsa: Gunmen kill polytechnic worker in Bayelsa Gunmen shot dead a 35-yea... http://t.co/OQfHVx5ihl"
"559",0,"Im following keenly what is happening in Westgate mall shooting. Right now we have 39 dead and several injured... http://t.co/4LK0cUYaEl"
"560",0,"RT @HuffingtonPost: Tales of heroism emerge after Sandy Hook shooting http://t.co/2MTUA9ce"
"561",0,"RT @jaysean: As a Sikh,I'm deeply disturbed by the shooting at Sikh temple. makes me sick that this happened in a place of worship. Wots ..."
"562",0,"Hey Obama... This is what happens when you screw with the gun laws.... Another shooter on a college campus!!"
"563",0,"RT @LifeAsBatman: 3 guys in the Colorado shooting, died protecting their girlfriends. So, I don't want to hear any girls saying that, ""A ..."
"564",0,"This Anti-Gun Group Has A Deplorable Plan That Will Get You Killed If You Open-Carry In Public | http://t.co/eyxD1UhvFm"
"565",0,"RT @flyingcat4321: .@BBBSA 'You Know How to Stop Abortion? Require That Each One Occur With a Gun' 1/16 #flushrush"
"566",0,"RT @zachbraff: I'm banning Florida too. Not for gun laws, for looking like a sad droopy penis."
"567",0,"RT @Bullgadash: Gun lobby funded all but three senators who voted against background checks http://t.co/671BhBZHBu Our Government is bo ..."
"568",0,"Many people asked where was God in the #Colorado shooting or in natural disasters? 1. This is not heaven, earth (cont) http://t.co/UULC3hC1"
"569",0,"Coroner IDs man fatally shot near UNLV campus http://t.co/1UbQEmeEWx #gunfail @nra"
"570",1,"UN's push for Gun Control : Sheriff Mack http://t.co/XykIG7Sd via @youtube"
"571",0,"We might have a compromise on gun background checks. Rest assure America, some will still be going thru background checks. #Victory #tcot"
"572",0,"Neighbors talk about Reno hospital shooting suspect - http://t.co/yFzhxghp8J http://t.co/YvTT5EAQpR (Latest) #teaparty"
"573",0,"@PJMedia_com He is right. The roots of the NRA were arming freed men &amp; women from carpet bagging liberals that wanted them back in chains"
"574",1,".@GovernorMarkell signs #BackgroundChecks, ""most significant"" Delaware gun safety law in decades. http://t.co/Fr61lGwRoZ Via @MomsDemand"
"575",0,"RT @RaniaKhalek: Murder of #RenishaMcBride makes the NYT ñ@nytimes: In Detroit, Protests of Shooting of Woman Who Sought Help http://t.co/uƒ"
"576",3,"RT @SarahMelott: my heart goes out to those involved in the Connecticut shooting #peoplearesick."
"577",0,"RT @fahyhallowell: Number 2. ñFear is good for our bottom line.î http://t.co/hs6r34oWMr via @MarketWatch #gunsense (10 things the gun induƒ"
"578",0,"RT @manuel_c: Gunfire reported at Houston's Bush Airport http://t.co/YN2CQh4PV5 #tx #texas #nra #shooting #aviation #airnews #travel"
"579",0,"RT @charlespgarcia: The NRA Can Still Lose http://t.co/ypxlFXBy1d (@charlespgarcia)"
"580",2,"Totally Unacceptable This is why we have guns #Pro @NRA &amp; Pro-Gun NH Receive Death Threats Over 'Christie Watch': http://t.co/pYajRQzRnh"
"581",0,"RT @CitizenRadio: Mystery at Guantanamo (presented by @johnknefel), Best-Of Citizen Radio with Amy Goodman http://t.co/qChglBN6UL #Citiz ..."
"582",0,"RT @PamelaScully: At least 3 killed in shooting at Brussels Jewish museum #antisemitism http://t.co/5VEBP0fNth"
"583",0,"@LipBash @cstirewalt At least she joked about the danger of gays owning guns in DC."
"584",0,"#YahooNews Jury acquits ex-cop in fatal post-Katrina shooting: NEW ORLEANS (AP) „ A former New ... http://t.co/7SbHRO57Pg #WorldRSSFeeds"
"585",0,"Meningitis Death, Missing Student, Shooting Suspect Captured, Plane Pull and Puppies! http://t.co/3a1fG2g9DC http://t.co/r976xyc0k3"
"586",3,"RT @denverchannel: President Barack Obama has ordered flags be lowered to half-staff to honor victims of the #Aurora #theatershooting."
"587",3,"So heartbroken to hear of the school shooting in Connecticut. My heart and prayers goes out to the victims and their families."
"588",0,"People need to be mentally evaluated before being able to purchase a gun."
"589",0,"RT @rollingingraves: Why armed teachers will not make schools safer...example A / #NRA http://t.co/NTYOhBBB"
"590",0,"RT @BreakingNews: Connecticut gunman had ties to school; 1 of guns was .223-caliber rifle, law enforcement official says - @AP http://t. ..."
"591",0,"RT @NoMoreTeaForMe: They're AFRAID of their crazy #gunhappy guests! Laughable #GOP! #NRA Annual Meeting: No Guns Allowed http://t.co/oDa ..."
"592",2,"RT @HD_Ride: Has @NJSenatePres even considered the fiscal cost of S2723 to NJ? We already know what the Constitutional cost will be #NJ2ASƒ"
"593",0,"RT @DenverChannel: This is a picture of James Holmes, suspected gunman in Aurora theater shooting. http://t.co/xvutdMWU"
"594",0,"RT @piersmorgan: He was shot dead &gt; RT @Jimmertime33 Even on Martin Luther King day @piersmorgan finds a way to push his anti-gun idea..."
"595",0,"RT @shannonrwatts: .@MomsDemand will never again be told it's too soon to talk about #guns after a tragedy; it's too late. #ClaireDavis #Moƒ"
"596",0,"RT @emmmaTEE: If I had a gun ............... That is all . #thepossibilitiesareendless #thelimitdoesnotexist #(:"
"597",0,"@MJJPEACE 2 people injured in shooting in Middleton: MIDDLETON, Mass. (AP) ? Two people have been hospitalized after bein... @bieberrkfc"
"598",0,"Paul Ryan Congressional Race Opponent Announces Gun Responsibility Peace Plan http://t.co/M4eNcDYGx0"
"599",0,"Dorner Autopsy: Single Gunshot to Head http://t.co/BsVKjUI5"
"600",2,"1.1 Million law abiding NJ gun owners are counting on @GovChristie to #VETOS993 NJ's Magazine Limit/Gun Ban Bill #2A #NJ2AS"
"601",0,"Become a 'Legacy of Freedom' sponsor with Friends of NRA: Show your support for the shooting sports and get acce... http://t.co/tKje3HIl"
"602",0,"RT @tommeyer3: We don't know the details yet, but would it really be so bad if we committed ourselves to making sure this never happens ..."
"603",0,"RT @jameelah3sh: Deadly Alabama school-bus shooting leads to standoff with suspect, 6-year-old http://t.co/HXVbU7a3 | via @pdacosta"
"604",3,"Another tragic shooting occurred in NYC today. Thoughts go out to the victims and families #J2150G http://t.co/xzMBA36x"
"605",0,"Federal Court: ObamaÍs Partnership With Mexican Drug Cartels Goes Far Beyond Guns http://t.co/OMRl4bjAWr IMPEACH!"
"606",0,"Obama skewers filibuster threat, asks if GOP cares more about NRA or children - MSNBC http://t.co/PtGob38Bb9"
"607",0,"RT @kharyp: Wash. Times Botches Another Story On Gun Background Checks http://t.co/uUhFYjizFB #GunSense #UniteBlue http://t.co/RPLUajWFEu"
"608",0,"Google News : After Newtown, NRA Ready to Make 'Meaningful Contributions' - http://t.co/1bdmPZk3 http://t.co/bVM8i6kQ"
"609",0,"RT @settle4LeS: Guns don't kill people...people kill people...."
"610",0,"in europe he could have found a person willing to sell their gun to him.. (@YouTube http://t.co/PNvuE8OCkv)"
"611",0,"http://t.co/V5jkW9jt Uncle says toddler wandered into room, found gun http://t.co/Mf6SpQQI"
"612",0,"Two men die after car shooting: A double murder investigation is launched after two men are found shot dead in... http://t.co/zHwMeDnnhB"
"613",3,"RT @UADennyChimes: Thoughts and prayers are with the Victims and their families in the Auburn Shootings"
"614",2,"McConnellÍs Inconsistent Record on Gun Rights http://t.co/v1wAIPY3Fl http://t.co/nrUy6EtcUK #kysen #2A #DuckDynasty #TCOT #TPP #PJNET"
"615",0,"Gunman dead after holding four firefighters hostage in suburban Atlanta - http://t.co/SOWmZaPBJo http://t.co/omhhhL79Ab"
"616",0,"Louisiana has the second highest rate of gun deaths among states, Rolling Stone reports http://t.co/RQi1hYU9tz"
"617",0,"@theiangleason In Maine guns out number people 6 to 1. Ok yes i am really bored tonight"
"618",0,"@GEICO Canceling Insurance Because Customers Work in Firearms Industry, Time to dump Gieco"
"619",0,"RT @ConNewsNow: So Gabrielle Giffords wants to lobby for gun control? Here's a picture of her firing her AK-47 #tcot #p2 http://t.co/Ptt ..."
"620",0,"The gun ownership and gun homicides murder map of the world http://t.co/q2rH2yT8 via @guardian"
"621",0,"RT @DDryman1: I'd rather hear about the lives of the victims instead of hearing about the guy who killed them. #NavyYardShooting"
"622",0,"Autopsy reveals new details about Michael BrownÍs gunshot wounds: http://t.co/keSY0kVi9U http://t.co/kTOfEsksY6"
"623",0,"HEAD RT""@footlocker: ñ@NBA: A new franchise &amp; career-high 61 for @kingjames on 22/33 shooting (8/10 from 3). http://t.co/4EO7RJxKvzî"""
"624",0,"Sorry Libsƒ The NRA Was There to Help Blacks Defend Themselves From KKK Democrats, Not the Other Way Around... http://t.co/4EF2mMkj"
"625",0,"Aaron Alexis&amp;#8217;s Guns: If there is anything significant in how WashingtonÍs Navy Yard shootings may shape theƒ http://t.co/4MiWPnRgzf"
"626",0,"17 Injured in a Tuscaloosa Bar Shooting [Updated]: Early this morning a very scary, tragic event took place: a ... http://t.co/KkTuHcKf"
"627",0,"@Help4VetsPTSD A population living in a safe,sane, environment don't really need firearms .do they.Only in America"
"628",0,"RT @SimonMaloy: [shooting happens] We won't be releasing any information. [5 days of chaos] Okay okay fine... the victim was a dangerƒ"
"629",0,"Arizona, Vermont top list of gun-friendly states By Cheryl K. Chumley Although the so-called assault... (more) http://t.co/Exl00Nb4Nl"
"630",0,"RT @myfoxal: Officials confirm that the shooter in the Sandy Hook Elem. school shooting is dead."
"631",0,"RT @MNMSAmitDodani: Shooting at a Mothers Day Parade? That is the most sick, disgusting, inhumane thing I have ever heard of in my entire lƒ"
"632",0,"A New York City man was arrested after Augusta police drew guns on a taxi Wednesday: http://t.co/DZnDs3GCBR http://t.co/rHywBT0jqW"
"633",0,"RT @goldiehawn: A country that does nothing about gun control while witnessing the mass killings of innocent precious life, MUST wake up ..."
"634",0,"RT @bradybuzz: #Senate vote on #guns only hours away. Text MYVOICE to 877877 or call 1-888-997-3976 NOW to urge your Senators to support ..."
"635",0,"RT @ItsTeaPartyTime: Beheading was in a gun-free zone. #IllogicalLiberalSays let's get rid of any form of self-defense because the governmeƒ"
"636",0,"RT @linoge_wotc: So now the #NRA pres is getting death threats from #guncontrol #extremists? 'Cause that's morally consistent with being ..."
"637",0,"I am a gun owning #Democrat.. When people who share 2nd Ammedment values go off the rails &amp; attack us, it is a sure way to lose all support"
"638",0,"Two shooting claims on this site then two actual shootings..."
"639",0,"Obama Seeks To Honor Shooting Victims By Telling Conservatives Their Politics Are to Blame http://t.co/yFDfhX1qrl"
"640",0,"RT @DenverChannel: #ChristianBale meeting with #Aurora #theatershooting victim Carey Rottman. http://t.co/ofUCmY2a"
"641",0,"RT @robdelaney: A guy youÍre making famous. RT @ABC: Who Is Colorado Shooting Suspect James Holmes? http://t.co/z12f64Dn"
"642",2,"Appropriations Bill Passes with Pro-Gun Amendment - On Wednesday,... http://t.co/yWNWc0rJmJ #GravesAmendment #HouseAppropriationsCommittee"
"643",0,"Who in their right mind does not want to discuss gun control right now? #america"
"644",3,"So sad about the shooting near campus. College Station/Bryan is usually very peaceful :( Prayers to the victims."
"645",0,"RT @AnonOpsLegion: DEVELOPING #mitshooting - Local news reporting ""another explosion"" in #Watertown amid chaotic police situation -- htt ..."
"646",0,"God gave Gun Rights??? That is Crazy !!!! GOP up No Good as they done for the pass 15-20 years http://t.co/wpfvwk1zON"
"647",0,".@saintCecilia69 Even if #gunsense could stop people from killing, how will you address killing w/ other means, like bathtubs? @randyprine"
"648",3,"A kind of memorial gif of all the names and ages of the victims of the Sandy Hook Elementary School shooting.ƒ http://t.co/Q1q7FWWY"
"649",0,"RT @GdnDevelopment: Guns and gangs: one woman's campaign against violent crime, @MarkTran reports from #Guatemala city http://t.co/JZbdLCrEƒ"
"650",0,"RT @LibertyNeil: @adamkokesh was assaulted at an anti-gun rally. I guess those people are anti-gun but not anti-violence? Seems logical."
"651",3,"RT @bailee8boo: My heart is broken for those families, friends, and little babies who were involved in the shooting today. #Prayers"
"652",1,"With so much gunfire this wk I still don't understand how the Senate couldn't pass the damn gun bill. It was just a fucking background check"
"653",0,"Debate on the Second Amendment and Gun Control in room 2225 at lunch tomorrow"
"654",0,"sharing #suaju State Department orders firm to remove 3D-printed guns web blueprints - The Guardian #technology http://t.co/SIGIofgYf4"
"655",0,"Americans: They believe healthcare will destroy society, yet guns will protect it"
"656",1,"RT @BarackObama: RT if you agree that every family of gun violence victims deserves a vote on universal background checks: http://t.co/9 ..."
"657",0,"""Given the gun culture south of the border, ñitÍs not beyond the realm of possibility that someone would forget a... http://t.co/WSP51H7Exm"
"658",0,"Milwaukee salon reopens after shootings http://t.co/KYwGajYM"
"659",0,"RT @DavidJGarth: I live in Iowa. Sometimes at night, we get a breeze from the bullets flying around Chicago. So much for gun laws."
"660",0,"RT @ecw3mdiv: I hope #CPAC2013 is successful in re-establishing conservative values, strength &amp; good sense to a GOP that keeps shoot ..."
"661",0,"California shooting suspect showed no violent signs http://t.co/ztQnO6rR"
"662",0,"RT @Politics_PR: #Arizona School Gun Violence Contract Asks Parents To Lock Up Guns, Somehow Outrages Gun Owners http://t.co/X68LiFA2GR"
"663",0,"State borders no barrier to guns: Guns used Mass. crimes often originated in nearby states http://t.co/AL768OqC #mapoli #bospoli"
"664",0,"RT @MaddowBlog: Sens Leahy, Collins ""announce agreement with NRA"" on trafficking bill http://t.co/8sVzSWltdF"
"665",0,"RT @UsmaanMujtaba: The victim from the courthouse shooting has been successfully transported to SunnyBrook hospital. Wishing a full recoverƒ"
"666",0,"READ BOOK &gt;&gt; http://t.co/H1WXRD8wwd #Kindle #1792 #6: The Shooting: A Memoir http://t.co/KEHd9az6UF"
"667",3,"Joined my colleagues -led by @RepLoisCapps -in a moment of silence for the #SantaBarbaraShooting victims #NotOneMore http://t.co/fqzqvvA6OP"
"668",0,"RT @jameshynes: Dear @BarackObama: I voted for you. I admire you. So NOW can we talk about gun control? #newtown"
"669",0,"RT @DLoesch: Love it. James O'Keefe exposes media hypocrisy (and @Toure 's!) refusal to be as gun free as they demand of others: http:// ..."
"670",0,"RT @frank_ocaen: For every R-T this gets, $1 will be donated to the 5 sets of kids who's parents were killed in the James Holmes, Colora ..."
"671",0,"Arrest Warrant Issued For Suspect In Fatal Shooting Of Popular Lexington High Schooler | http://t.co/xfinOunOKy | : http://t.co/MxVpIQvZce"
"672",0,"RT @USATODAY: 2 injured in shooting in Gulf Coast Fla. cinema http://t.co/C1X2FM7gLT"
"673",0,"RT @stu_voice: TONIGHT's #StuVoice chat: ""School Shooting Drills: How Realistic Should They Be?"" Be sure to read this article! http://t. ..."
"674",0,"RT @Everytown: Today marks 15 years since the mass shooting at Columbine High School. We will never forget. http://t.co/ZM1v0Kb4wS"
"675",0,"RT @mikeejoe: The real fallacy of #gunnuts is their belief that freedom and rights flow from the barrel of a gun. #RightWingLogic #gunsenƒ"
"676",0,"Everybody clear the dressing room please..(gunshots)...EVERYBODY CLEAR THE MUTHA FUCKIN DRESSING ROOM PLEASE!!!"
"677",0,"#IAmTheNRA because I predicted the re-election of Pres. Obama would usher in ""1,000 years of darkness."" http://t.co/PRjX86dqOZ #p2 #tcot"
"678",0,"South Africa: Airport shooter was a policeman.. http://t.co/M2bBgykGLY #oklahoma #news"
"679",0,"RT @NorthBayNews: Gun suicides getting little attention in firearms debate http://t.co/xyVhc2Xf"
"680",0,"RT @caseyphelan: Dubstep. RT @mayhemmiller: So who are we blaming this school shooting on now that Marilyn Manson hasn't had a hit in years?"
"681",0,"RT @KIONrightnow: CBS now reporting that ""several children"" are dead in the CT school shooting"
"682",0,"@bowdowngomez Three shot dead at US town meeting: A gunman killed three at a municipal council meeting on Monday night i... @horanycalum"
"683",0,"One killed, two others injured in York Street shooting: The Rochester Police Department confirms to News10NBC... http://t.co/ia40jlK0MG"
"684",1,"Gabby Giffords: Congress Must Pass Gun Control to Protect Women Post-Santa Barbara http://t.co/KTgUxmNvkB"
"685",1,"RT @BarackObama: RT if you agree: It's time for Congress to make our kids and communities safer by closing background check loopholes fo ..."
"686",0,"NRA3: Said Nazis took people's guns. But Hitler actually LOOSENED gun laws http://t.co/Ukaswj2A"
"687",0,"RT @robbiepinera: Shooting another endorsement with @annecurtismith @pamquinones @santiagoraymond (cont) http://t.co/Va2Mznxc"
"688",0,"RT @TheDailyBabble: ""Never trust a government that doesn't trust its own citizens with guns."" - #BenjaminFranklin #tcot"
"689",0,"RT @StLNetworkGuru: #GunControl because Obama wants us to throw rocks at a police state with tanks &amp; guns. Sound familar? #RedNati ..."
"690",0,"1 Dead and Off-Duty NYPD Officer Wounded in Bronx Shooting - http://t.co/yowNRUFC #Washington #WashingtonDC"
"691",0,"RT @Alhajar_faris: I changed my car horn sound to gun shots, people move out of the way faster now."
"692",1,"RT @TimGattITV: Bloomberg urges Obama and Romney to discuss gun control after Denver shootings http://t.co/5anT7WeH"
"693",0,"NRA Calls For Teachers To Keep Loaded Gun Pointed At Class For Entire School Day http://t.co/J5nrfwK2R4"
"694",1,"RT @Jenevalynne: BREAKING: Complete Statement From White House on TodayÍs Gun Control Executive Orders http://t.co/a9gv00MHHr #ocra #tcot #ƒ"
"695",0,"RT @Free_Terrence: ‚@Free_Terrence ‚@wjxt4 West Beaver St. back OPEN after drive-by shooting, investigation. http://t.co/iwOYSJkK2z http://ƒ"
"696",0,"#BREAKING: Gunmen open fire on Cairo hotel: security officials: #BREAKING: Gunmen open fire on Cairo hotel: security officials"
"697",0,"RT @WaltonNJohnson: Help us circulate this news: dozens of veterans are having their guns confiscated in Shreveport. Anyone know why?"
"698",3,"RT @luke_brooks: R.I.P To all those killed in Connecticut. America I think it's about time you have some form of gun control. http://t.c ..."
"699",0,"RT @EmilyMiller: Hillary Clinton facing @SenRandPaul = Fab."
"700",0,"@bowdowngomez Police: 4 dead, 4 wounded in Dallas-area shootings: Police: 4 dead, 4 wounded in Dallas-area shootings Assoc..."
"701",0,"Get the shocking facts about gun violence against women -- then do something about it: https://t.co/MDZIH1z4T1 via @Everytown"
"702",3,"RT @ddlovato: My heart is absolutely broken after hearing about the shooting at Sandy Hook Elementary school.. Wow.. So terrible. __"
"703",0,"RT @girl4justicenow: It's unfortunate the gunman's name is trending. The names of the victims should be trending instead. #TheaterShooting"
"704",2,"RT @2ANow: When #gunsense people &amp; #Momsdemand ""Gun control"" they should be calling for ""Crime Control"" #NJ2AS #tcot #PJNET"
"705",0,"RT @ShandelRich: Wade the last three games: 23.3 ppg on 28 of 43 (65 percent) shooting."
"706",0,"RT @BarackObama: RT if you support President Obama's plan to reduce gun violence: http://t.co/IK9uObVf"
"707",0,"Hope all these stupid shootings stop soon!"
"708",0,"Hospital Reports That Girl Wounded In School Shooting Dies http://t.co/bXOj1vVT8n #tcot #pjnet"
"709",0,"We watched the news and see how someone just suddenly passed away(car accident, gunshot, etc)When they woke up that morning they had no idea"
"710",0,"NY County Clerk Defends Decision Not To Hand Over Names And Addresses Of Gun Owners To Newspaperƒ http://t.co/jGNBQ32W via @sharethis"
"711",0,"@Brianrrs37 @nra Funded by millions of Americans. I don't even know where the left got that line you're using."
"712",0,"Antioch: Seven injured in home shooting .. OaklandNews http://t.co/gbMNzKguYL"
"713",0,"Mother arrested in shooting of 11-year-old son in Vegas http://t.co/SJqjgCZB2X #gunfail #nra"
"714",0,"#NOWPLAYIN @icecube Bop Gun @ http://t.co/onaE385w2Y http://t.co/OlTuBlZ1ZI #TUNEIN &gt;&gt;&gt;&gt; http://t.co/npOmQERD1Q"
"715",0,"RT @ABC7News: Claire Davis, a 17-year-old victim of the Arapahoe High shooting, is in a coma. http://t.co/EdHaAaHfdi http://t.co/qAensQUfiP"
"716",3,"RT @Pray_Newtown: R.I.P. to this 5 year-old girl. &lt;3 Killed in the #Newtown shooting. #Retweet, get her story out. #PrayForNewtown __ ..."
"717",0,"RT @NRA: The sweeping #guncontrol measure signed by NY Gov. Cuomo &amp; hailed by Dem. leaders has a surprising critic: Hollywood http://t.ƒ"
"718",0,"@RonnyRod1 do you know how difficult it is for someone to own am automatic gun? Laws have been in place since the 30s."
"719",0,"RT @RealKG5: For every R-T this gets, $1 will be donated to the 5 sets of kids who's parents were killed in the James Holmes, Colorado # ..."
"720",0,"#Obama's propsed #guncontrol to be announced at 11:45 today. Let's see if he goes at it #Chicago style (a.k.a failure) #TCOT"
"721",0,"RT @moderatemama: @SenTedCruz Newtown was a 9/11 for moms. We're not going away. #momsdemandaction says #ShameOnDC &amp; shame on u! #NoMoreSilƒ"
"722",0,"@gkaluma unfortunately the #NRA r bound to ignore such obvious facts.haven't read any compelling arguments for guns btw. #liveExample @TIME"
"723",0,"21:55 EST Police | Baltimore | MD | *SHOOTING* 3500 blk W Mulberry St, SW Balto; Adult male sho... Read more at http://t.co/rUL02mu2"
"724",0,"RT @NJmorrisVoter: @GovChristie What stands between someone who is anti #2A becoming pro #2A? No cell phone signal during an emergency #NJƒ"
"725",0,"RT @WretchedManIam: The Idiots who say it's impossible 2 find 15 million illegal aliens now think they're going 2 find &amp; confiscate ..."
"726",0,"Breaking News: Boys arrested after gun found at school http://t.co/7PWsdgK6"
"727",0,"@SenatorSessions How many more will die because of your irresponsible vote against stricter registration of firearms?"
"728",0,"RT @piersmorgan: 35 gun murders a year in UK, where most guns are banned. 12,000 gun murders a year in U.S. where most guns are available. ƒ"
"729",0,"One dead, one injured in Huntsville shooting: HUNTSVILLE Ala (WAAY) - Huntsville Police responded to a shooting... http://t.co/VUeUWczgQD"
"730",0,"RT @charlesjaco: Sorry I equated mass shooters w/2nd Amendment supporters. Obviously meant 2nd Amendment psycho gun nuts. Mybad. @Skitzz ..."
"731",0,"Admit it. The coolest place ever. RT @johnpmcdermott I never understood American attitudes to guns. Then I went to a Bass Pro Shop."
"732",0,"RT @RichardBarrow: 4 incidents tonight in #Bangkok: 1. IED on Silom 2. Explosion at AbhisitÍs house 3. Shooting near Asia Hotel 4. Buses onƒ"
"733",0,"RT @wsfa12news: JUST IN: More on NOLA shooting that wounded 12. CNN reports one of the inj. is a 10yr old girl. None of the injuries are liƒ"
"734",0,"David Letterman Demands Gun Control, Attacks Second Amendment http://t.co/o0d7cYa6u5 #Truth #InfoWars"
"735",0,"Inbox: NRA Endorses Thom Tillis for U.S. Senate in North Carolina #ncsen"
"736",0,"RT @JohnCalia: Wow. Map of school shootings since Sandy Hook. Today's in Portland is No. 74 http://t.co/oTxWc1mkiE http://t.co/Lkk8lRe030 ƒ"
"737",0,"RT @TruthToPolitics: WTF(WhatTheFact): Don't worry about ""Your Guns"", They are coming for your Social Security! #Uniteblue #GoodbyeGOP httpƒ"
"738",0,"RT @AdamSchefter: Aaron Hernandez charged with murder and five gun-related charges; pleads not guilty."
"739",0,"RT @charlespgarcia: Gov't regulates ladders which kill 300 Americans a year, more than guns, which kill 30,000! @charlespgarcia http://t ..."
"740",0,"We're not getting gun control. Current politics do not allow for things like that. People don't want to be primaried because of NRA ads."
"741",0,"I see the flaws in gun control but public shootings happen too often. If you cant come up with a better solution dont criticize gun control."
"742",0,"Ok, so the tweet about the gunman being a teacher was false, his mom is a teacher sorry about the false info."
"743",0,"RT @RobbieGorlick: After yesterday... canceling my #NRA membership. Can't support a group that costs the lives of innocents. @MMFlint @N ..."
"744",0,"RT @BrianTalent: Even when losing a child they support NRA http://t.co/aMmdBljYAz. Family asks that mem donations go to pro gun rights grouƒ"
"745",0,"RT @iTameLightskins: That gun ain't legal in America yet ____ https://t.co/X6uAZI2avz"
"746",0,"California NRA Event: Will be on Friday, July 25, 2014 6:00 PM. Click the link for more info: http://t.co/qWsFH29L2a"
"747",0,"Aurora, #Colorado: 12 dead in shooting rampage at midnight showing of #TheDarkKnightRises http://t.co/GjPwl7jd"
"748",0,"Those politicians who are in the gun lobby's pockets. Blood on your hands. #Newtown"
"749",2,"RT @nranews: NJ bill would allow temporary confiscation of guns from those with mental problems - http://t.co/zTUzTL60Nb #NRA #2A (via @phiƒ"
"750",0,"RT @HuffingtonPost: Maryland mall shooting shows region isn't immune to gun violence, official says http://t.co/Q4lb9QTAEL"
"751",2,"RT @david_schulze: #NJ,Where the Second Amendment Only Applies to Criminals #NJ2AS #SAF #NRA"
"752",1,"RT @BarackObama: RT if you're one of the 92% of Americans who want Congress to close background check loopholes for all gun sales: http: ..."
"753",0,"Pacman Jones -- Ordered to Pay $11 MILLION for Strip Club Shooting http://t.co/a7xRCFAf via @TMZ"
"754",0,"Washington Shooter Described by Friend as a Liberal http://t.co/KjKKEXyoJW"
"755",3,"My prayers go out to the young girl from the Colorado school shooting #letsfindpeace"
"756",0,"RT @UnivisionNews: How 18-Year-Old Morgan Jones Told The World About The Aurora Shooting http://t.co/sit6d3rA"
"757",3,"letter written by one of the Connecticut shooting victims during the lockdown, so sad :( #RIP http://t.co/pXH3vthH"
"758",0,"RT @exofancafe: [PREVIEW] 140628 D.O. @ The Lost Planet in ChongQing (cr:GUN!GUN!KICK!) http://t.co/jfZClROR7a"
"759",0,"USA: 19 mass shootings in 5 years. Nuff said."
"760",0,"RT @tnyCloseRead: Which rubble, which crisis? Obama's #SOTU tried for a coherent argument about government, and guns: http://t.co/6f355Gr2"
"761",0,"BB gun causes scare at Adam Stevens Middle School in Salem http://t.co/xBY2s60m"
"762",0,"Gun control laws DO NOT stop crime http://t.co/IrclSAgY2A"
"763",0,"Rampage Shootings: It's the Moral Decay of Society, not Guns http://t.co/eUXVW8Sp #moraldecay, #shootings, #CTmurders, #rampagemurders"
"764",0,"How The Las Vegas Killer Used Facebook To Exploit Gun Law Loopholes http://t.co/uj57ExdWJb via @thinkprogress"
"765",1,"Counting the young victims of firearm violence http://t.co/CVQJBDxZls via @washingtonpost #demandaction for #gunsense"
"766",0,"President Obama unveils $500 million gun violence package http://t.co/AWvmEbuP"
"767",0,".@dewsterling ...were actually a lifetime gun owner, you would know your local self-defense laws &amp; understand just how ridiculous your q's.."
"768",0,"Machine Gun Kelly - Breaking News é Banger.cz http://t.co/TmfO3D7sY2 via @bangercz"
"769",0,"RT @AP: BREAKING: City official says shooting reported at high school in Taft, Calif."
"770",0,"@livenewschatter Support the #NRA after all it's the trees we have to watch out for. http://t.co/8LPJPZYnII #guns http://t.co/7ZCLJkaho9"
"771",0,"RT @HuffingtonPost: Texas shooting spree leaves 2 dead, 5 wounded http://t.co/UA4EF59GpO"
"772",3,"RT @Mindfulthoughtz: I'm so sad. This is just not right GOD rest their souls... #Aurora #shooting"
"773",3,"RT @ddlovato: My heart is absolutely broken after hearing about the shooting at Sandy Hook Elementary school.. Wow.. So terrible. __"
"774",0,"I always confused NRA and NPR. Totally different tote bags. #chipotle"
"775",0,"Five die in Seattle shooting: A gunman killed five people in Seattle Wednesday, four in a cafe and the other during... http://t.co/zdAdyNwh"
"776",2,"RT @sadiehawke1108: This banshee wants your guns &amp; freedom. Stop her! Enlist in the U.S. FREEDOM ARMY at http://t.co/QeaOcSzPuN. http://t.cƒ"
"777",0,"RT @danthat: Free To Play gaming's most expensive items: http://t.co/ZSh7o1R3mm (including £400 for a pretend gun)"
"778",0,"RT @KDRV: The Klamath County Major Crime team has arrested the person of interest from yesterday's shooting near Klamath Falls. http://t.coƒ"
